ID_CONTADOR,ID_CLIENTE,FECHA_BUILD,FECHA_INSTALACION,LATITUD,LONGITUD,MUNICIPIO
CNT_001289,CLI_001289,2016-02-26,2016-09-14,38.39039,-0.457115,Alicante
CNT_001290,CLI_001290,2018-04-20,2019-10-04,38.357854,-0.510938,Alicante
CNT_001291,CLI_001291,2023-12-11,2025-05-03,38.242267,-0.717964,Elche
CNT_001292,CLI_001292,2022-12-31,2023-10-26,38.338776,-0.508601,Alicante
CNT_001293,CLI_001293,2019-07-16,2020-10-08,37.984241,-0.709024,Torrevieja
CNT_001294,CLI_001294,2020-10-01,2021-04-11,38.559019,-0.129543,Benidorm
CNT_001295,CLI_001295,2023-04-22,2023-06-14,38.379526,-0.511362,San Vicente del Raspeig
CNT_001296,CLI_001296,2017-10-10,2019-03-20,38.375264,-0.485622,Alicante
CNT_001297,CLI_001297,2016-11-15,2017-06-25,38.349698,-0.518644,Alicante
CNT_001298,CLI_001298,2021-02-04,2022-03-30,38.366146,-0.460001,Alicante
CNT_001299,CLI_001299,2015-10-20,2017-03-29,38.08276,-0.910786,Orihuela
CNT_001300,CLI_001300,2021-08-19,2022-01-24,38.524091,-0.139055,Benidorm
CNT_001301,CLI_001301,2023-07-28,2025-03-01,38.363972,-0.492964,Alicante
CNT_001302,CLI_001302,2017-12-13,2019-07-08,38.490444,-0.764843,Petrer
CNT_001303,CLI_001303,2024-01-30,2024-04-04,38.369501,-0.440453,Alicante
CNT_001304,CLI_001304,2023-10-26,2025-02-23,37.978461,-0.691557,Torrevieja
CNT_001305,CLI_001305,2022-10-14,2023-11-08,38.527002,-0.147289,Benidorm
CNT_001306,CLI_001306,2024-06-01,2025-01-31,38.459995,-0.784223,Elda
CNT_001307,CLI_001307,2015-01-16,2015-11-28,38.544032,-0.121711,Benidorm
CNT_001308,CLI_001308,2015-06-25,2016-07-27,38.401387,-0.525226,San Vicente del Raspeig
CNT_001309,CLI_001309,2019-04-13,2020-08-23,38.244253,-0.710579,Elche
CNT_001310,CLI_001310,2018-11-30,2019-07-03,38.389837,-0.513367,San Vicente del Raspeig
CNT_001311,CLI_001311,2019-01-30,2020-06-16,38.333531,-0.467799,Alicante
CNT_001312,CLI_001312,2020-03-18,2020-06-16,38.818455,0.094173,Denia
CNT_001313,CLI_001313,2015-05-09,2016-02-24,37.963982,-0.681316,Torrevieja
CNT_001314,CLI_001314,2024-01-08,2024-05-27,38.382694,-0.54152,San Vicente del Raspeig
CNT_001315,CLI_001315,2017-06-02,2017-11-19,38.256425,-0.68321,Elche
CNT_001316,CLI_001316,2018-06-21,2020-01-06,38.070026,-0.949745,Orihuela
CNT_001317,CLI_001317,2016-03-01,2016-06-17,37.949414,-0.690043,Torrevieja
CNT_001318,CLI_001318,2021-07-29,2023-01-03,38.722671,-0.473794,Alcoy
CNT_001319,CLI_001319,2017-01-19,2017-03-20,38.376514,-0.479992,Alicante
CNT_001320,CLI_001320,2017-01-13,2018-07-12,38.325725,-0.458627,Alicante
CNT_001321,CLI_001321,2024-04-20,2025-10-10,38.352011,-0.466223,Alicante
CNT_001322,CLI_001322,2017-10-23,2019-08-13,38.355637,-0.48491,Alicante
CNT_001323,CLI_001323,2016-04-23,2016-07-27,38.492993,-0.782636,Elda
CNT_001324,CLI_001324,2017-09-02,2019-02-23,38.324735,-0.470982,Alicante
CNT_001325,CLI_001325,2023-08-19,2024-09-22,38.650105,-0.871319,Villena
CNT_001326,CLI_001326,2015-02-13,2015-12-26,38.253446,-0.701044,Elche
CNT_001327,CLI_001327,2021-01-11,2021-08-04,38.311803,-0.484706,Alicante
CNT_001328,CLI_001328,2017-08-04,2018-01-03,38.40499,-0.519237,San Vicente del Raspeig
CNT_001329,CLI_001329,2019-04-09,2019-12-25,38.110615,-0.95184,Orihuela
CNT_001330,CLI_001330,2020-04-23,2021-11-28,38.322434,-0.706889,Elche
CNT_001331,CLI_001331,2023-02-23,2023-03-28,37.957105,-0.646762,Torrevieja
CNT_001332,CLI_001332,2015-04-09,2016-06-23,38.542587,-0.120023,Benidorm
CNT_001333,CLI_001333,2024-06-30,2025-04-05,38.334955,-0.500015,Alicante
CNT_001334,CLI_001334,2015-06-20,2017-05-05,38.40845,-0.433362,Sant Joan d'Alacant
CNT_001335,CLI_001335,2015-05-28,2016-10-25,38.619354,-0.86478,Villena
CNT_001336,CLI_001336,2020-12-10,2021-12-19,38.059545,-0.936669,Orihuela
CNT_001337,CLI_001337,2015-04-22,2016-04-18,38.325803,-0.477566,Alicante
CNT_001338,CLI_001338,2017-10-19,2019-02-13,38.535148,-0.117024,Benidorm
CNT_001339,CLI_001339,2023-05-18,2023-11-21,38.329173,-0.472359,Alicante
CNT_001340,CLI_001340,2023-10-07,2025-06-04,38.361676,-0.482552,Alicante
CNT_001341,CLI_001341,2015-03-09,2016-01-02,38.370872,-0.454945,Alicante
CNT_001342,CLI_001342,2017-04-07,2018-12-14,38.278691,-0.693168,Elche
CNT_001343,CLI_001343,2019-10-19,2021-01-08,38.498125,-0.790342,Elda
CNT_001344,CLI_001344,2023-01-18,2024-05-01,38.70339,-0.469632,Alcoy
CNT_001345,CLI_001345,2019-06-20,2019-08-17,38.683797,-0.474523,Alcoy
CNT_001346,CLI_001346,2024-11-25,2025-11-24,38.295494,-0.698097,Elche
CNT_001347,CLI_001347,2018-08-02,2019-04-26,38.252187,-0.711207,Elche
CNT_001348,CLI_001348,2023-06-04,2023-12-03,38.285529,-0.714826,Elche
CNT_001349,CLI_001349,2023-09-25,2025-06-21,38.415564,-0.447487,Sant Joan d'Alacant
CNT_001350,CLI_001350,2021-03-27,2021-08-18,38.356617,-0.5158,Alicante
CNT_001351,CLI_001351,2015-06-09,2016-08-10,38.460746,-0.802357,Elda
CNT_001352,CLI_001352,2024-03-19,2024-05-19,37.962172,-0.685337,Torrevieja
CNT_001353,CLI_001353,2019-11-20,2021-06-03,38.2946,-0.696031,Elche
CNT_001354,CLI_001354,2019-12-14,2020-03-05,38.532171,-0.134556,Benidorm
CNT_001355,CLI_001355,2021-02-11,2021-09-23,38.267251,-0.750125,Elche
CNT_001356,CLI_001356,2017-10-10,2018-09-09,38.487806,-0.772905,Elda
CNT_001357,CLI_001357,2017-05-26,2018-06-04,38.851145,0.121997,Denia
CNT_001358,CLI_001358,2016-07-05,2016-10-24,38.271634,-0.688493,Elche
CNT_001359,CLI_001359,2024-01-09,2024-02-08,38.339983,-0.433313,Alicante
CNT_001360,CLI_001360,2018-03-21,2018-10-03,38.078547,-0.964047,Orihuela
CNT_001361,CLI_001361,2018-03-09,2019-02-18,38.853568,0.134014,Denia
CNT_001362,CLI_001362,2018-10-22,2019-05-22,38.359039,-0.50513,Alicante
CNT_001363,CLI_001363,2018-02-25,2018-12-24,38.079654,-0.939725,Orihuela
CNT_001364,CLI_001364,2024-05-15,2026-04-13,38.106442,-0.969977,Orihuela
CNT_001365,CLI_001365,2021-01-03,2022-02-09,38.696852,-0.473224,Alcoy
CNT_001366,CLI_001366,2018-08-01,2019-08-27,38.323908,-0.471346,Alicante
CNT_001367,CLI_001367,2019-02-01,2019-09-19,38.525092,-0.133156,Benidorm
CNT_001368,CLI_001368,2018-05-26,2019-01-02,38.826019,0.116408,Denia
CNT_001369,CLI_001369,2016-03-11,2017-03-16,38.33839,-0.478525,Alicante
CNT_001370,CLI_001370,2017-01-01,2017-11-25,38.376043,-0.49406,Alicante
CNT_001371,CLI_001371,2018-03-14,2019-08-31,38.627339,-0.873002,Villena
CNT_001372,CLI_001372,2020-02-08,2021-10-17,38.349912,-0.460727,Alicante
CNT_001373,CLI_001373,2018-07-24,2019-01-09,38.47082,-0.799645,Elda
CNT_001374,CLI_001374,2019-11-13,2020-10-13,38.259773,-0.678161,Elche
CNT_001375,CLI_001375,2015-03-01,2015-10-12,38.307449,-0.450432,Alicante
CNT_001376,CLI_001376,2019-06-22,2019-09-20,38.476054,-0.811825,Elda
CNT_001377,CLI_001377,2022-11-30,2023-12-24,38.261238,-0.673376,Elche
CNT_001378,CLI_001378,2024-06-08,2025-05-10,38.277386,-0.652971,Elche
CNT_001379,CLI_001379,2021-09-17,2023-02-08,38.270412,-0.692756,Elche
CNT_001380,CLI_001380,2023-01-07,2024-01-04,38.060832,-0.932518,Orihuela
CNT_001381,CLI_001381,2018-02-11,2018-06-03,38.372305,-0.455075,Alicante
CNT_001382,CLI_001382,2019-02-27,2020-02-25,38.270127,-0.704361,Elche
CNT_001383,CLI_001383,2022-04-16,2023-10-14,38.639381,-0.864013,Villena
CNT_001384,CLI_001384,2015-12-02,2017-04-18,38.34497,-0.513855,Alicante
CNT_001385,CLI_001385,2017-04-10,2018-06-07,38.074445,-0.941727,Orihuela
CNT_001386,CLI_001386,2019-05-12,2021-01-30,38.270292,-0.687342,Elche
CNT_001387,CLI_001387,2015-10-12,2017-06-09,38.704107,-0.467206,Alcoy
CNT_001388,CLI_001388,2020-12-16,2022-01-29,38.301528,-0.454364,Alicante
CNT_001389,CLI_001389,2020-03-30,2020-05-19,38.630535,-0.875498,Villena
CNT_001390,CLI_001390,2020-06-24,2021-01-16,38.259891,-0.710017,Elche
CNT_001391,CLI_001391,2021-06-20,2022-07-17,38.351604,-0.433612,Alicante
CNT_001392,CLI_001392,2017-08-17,2017-10-07,38.375033,-0.484758,Alicante
CNT_001393,CLI_001393,2019-06-10,2021-01-07,38.325906,-0.475999,Alicante
CNT_001394,CLI_001394,2015-03-12,2015-12-16,37.969737,-0.683406,Torrevieja
CNT_001395,CLI_001395,2021-07-20,2023-06-10,38.254224,-0.716377,Elche
CNT_001396,CLI_001396,2018-01-26,2018-05-08,38.386682,-0.505818,San Vicente del Raspeig
CNT_001397,CLI_001397,2018-08-16,2018-12-14,38.257862,-0.709909,Elche
CNT_001398,CLI_001398,2021-02-01,2021-08-25,38.36447,-0.509182,Alicante
CNT_001399,CLI_001399,2017-06-02,2017-11-04,38.063723,-0.953515,Orihuela
CNT_001400,CLI_001400,2018-01-03,2018-08-24,38.539334,-0.15532,Benidorm
CNT_001401,CLI_001401,2015-05-23,2016-02-22,38.302652,-0.497282,Alicante
CNT_001402,CLI_001402,2023-02-26,2024-11-27,38.331167,-0.505203,Alicante
CNT_001403,CLI_001403,2017-11-12,2018-09-08,38.336963,-0.465564,Alicante
CNT_001404,CLI_001404,2021-02-06,2021-04-20,38.718498,-0.481481,Alcoy
CNT_001405,CLI_001405,2017-12-04,2019-09-03,38.530902,-0.120646,Benidorm
CNT_001406,CLI_001406,2024-09-10,2026-04-10,38.217073,-0.667533,Elche
CNT_001407,CLI_001407,2015-04-02,2015-10-16,38.454713,-0.782426,Elda
CNT_001408,CLI_001408,2024-02-23,2025-06-01,38.396708,-0.527885,San Vicente del Raspeig
CNT_001409,CLI_001409,2020-09-12,2020-11-10,37.989748,-0.67966,Torrevieja
CNT_001410,CLI_001410,2016-11-08,2018-07-27,38.483205,-0.8101,Elda
CNT_001411,CLI_001411,2024-05-28,2025-06-18,38.349389,-0.484344,Alicante
CNT_001412,CLI_001412,2023-10-10,2025-03-13,38.374256,-0.502511,Alicante
CNT_001413,CLI_001413,2022-09-07,2024-06-30,38.33171,-0.463642,Alicante
CNT_001414,CLI_001414,2016-01-17,2016-10-20,38.367573,-0.416681,Alicante
CNT_001415,CLI_001415,2019-08-31,2020-06-08,37.949324,-0.673203,Torrevieja
CNT_001416,CLI_001416,2017-08-23,2018-10-08,38.474851,-0.789911,Petrer
CNT_001417,CLI_001417,2024-03-02,2025-09-18,38.300024,-0.490031,Alicante
CNT_001418,CLI_001418,2018-03-25,2020-01-17,38.338329,-0.477938,Alicante
CNT_001419,CLI_001419,2021-08-31,2022-11-22,38.264482,-0.696378,Elche
CNT_001420,CLI_001420,2022-01-26,2022-06-27,38.485041,-0.777308,Petrer
CNT_001421,CLI_001421,2021-02-25,2022-01-14,38.266861,-0.692904,Elche
CNT_001422,CLI_001422,2021-05-11,2023-04-25,38.245094,-0.725635,Elche
CNT_001423,CLI_001423,2016-05-15,2016-11-03,38.340444,-0.504623,Alicante
CNT_001424,CLI_001424,2016-04-03,2017-09-25,38.307764,-0.464855,Alicante
CNT_001425,CLI_001425,2015-02-19,2017-01-29,38.413669,-0.447641,Sant Joan d'Alacant
CNT_001426,CLI_001426,2017-08-27,2017-11-21,38.633356,-0.859741,Villena
CNT_001427,CLI_001427,2017-09-14,2017-11-24,38.332978,-0.515237,Alicante
CNT_001428,CLI_001428,2016-06-15,2018-04-06,38.656067,-0.845022,Villena
CNT_001429,CLI_001429,2017-09-30,2018-02-27,38.059955,-0.959985,Orihuela
CNT_001430,CLI_001430,2022-04-29,2023-05-06,38.465193,-0.794484,Elda
CNT_001431,CLI_001431,2018-01-20,2019-01-16,38.241383,-0.691027,Elche
CNT_001432,CLI_001432,2019-01-19,2020-05-18,38.264007,-0.710738,Elche
CNT_001433,CLI_001433,2015-12-05,2017-03-15,38.274996,-0.695145,Elche
CNT_001434,CLI_001434,2023-07-22,2024-07-26,38.543076,-0.124396,Benidorm
CNT_001435,CLI_001435,2024-10-07,2025-10-12,38.4095,-0.456985,Alicante
CNT_001436,CLI_001436,2019-07-17,2020-10-04,38.288964,-0.461213,Alicante
CNT_001437,CLI_001437,2020-02-20,2020-09-18,38.278892,-0.70208,Elche
CNT_001438,CLI_001438,2020-02-17,2022-01-23,38.527514,-0.13306,Benidorm
CNT_001439,CLI_001439,2020-08-13,2021-06-02,38.33054,-0.422272,Alicante
CNT_001440,CLI_001440,2019-09-01,2020-04-27,38.526763,-0.119901,Benidorm
CNT_001441,CLI_001441,2015-10-08,2017-04-12,38.626095,-0.877262,Villena
CNT_001442,CLI_001442,2018-08-06,2019-03-05,38.387313,-0.4785,Alicante
CNT_001443,CLI_001443,2020-10-21,2022-02-06,38.544308,-0.135322,Benidorm
CNT_001444,CLI_001444,2018-03-06,2018-12-11,38.26601,-0.701277,Elche
CNT_001445,CLI_001445,2022-09-16,2023-03-02,38.494912,-0.806554,Elda
CNT_001446,CLI_001446,2017-08-28,2018-05-02,38.307387,-0.491298,Alicante
CNT_001447,CLI_001447,2017-09-24,2019-01-20,38.518232,-0.109561,Benidorm
CNT_001448,CLI_001448,2018-11-17,2019-03-13,38.452564,-0.784851,Elda
CNT_001449,CLI_001449,2015-07-27,2016-06-13,38.476906,-0.794912,Petrer
CNT_001450,CLI_001450,2015-09-17,2016-01-16,38.53614,-0.116699,Benidorm
CNT_001451,CLI_001451,2017-07-18,2018-03-12,38.267763,-0.674328,Elche
CNT_001452,CLI_001452,2015-09-20,2016-05-10,38.087787,-0.951686,Orihuela
CNT_001453,CLI_001453,2017-02-21,2017-09-24,38.461767,-0.783193,Elda
CNT_001454,CLI_001454,2016-05-19,2016-09-10,37.993157,-0.697669,Torrevieja
CNT_001455,CLI_001455,2019-04-23,2021-03-16,38.351191,-0.492756,Alicante
CNT_001456,CLI_001456,2015-07-22,2016-01-23,38.491231,-0.755015,Petrer
CNT_001457,CLI_001457,2019-10-26,2020-09-12,38.511487,-0.134561,Benidorm
CNT_001458,CLI_001458,2024-05-11,2025-11-24,38.537938,-0.153737,Benidorm
CNT_001459,CLI_001459,2020-07-06,2021-01-12,38.315506,-0.482583,Alicante
CNT_001460,CLI_001460,2020-09-30,2021-11-19,38.076854,-0.946072,Orihuela
CNT_001461,CLI_001461,2018-10-11,2020-03-08,38.277256,-0.671936,Elche
CNT_001462,CLI_001462,2024-10-30,2026-04-15,38.086622,-0.944213,Orihuela
CNT_001463,CLI_001463,2021-08-07,2022-02-08,38.323912,-0.49154,Alicante
CNT_001464,CLI_001464,2015-02-14,2015-08-05,38.084925,-0.923599,Orihuela
CNT_001465,CLI_001465,2022-11-14,2024-08-23,38.387616,-0.437413,Sant Joan d'Alacant
CNT_001466,CLI_001466,2018-11-02,2019-09-11,38.373957,-0.499751,Alicante
CNT_001467,CLI_001467,2017-02-27,2018-10-11,38.634537,-0.85234,Villena
CNT_001468,CLI_001468,2018-12-06,2019-02-08,38.290108,-0.694039,Elche
CNT_001469,CLI_001469,2022-09-19,2023-05-30,38.472382,-0.791765,Elda
CNT_001470,CLI_001470,2020-12-29,2022-11-26,38.390017,-0.523165,San Vicente del Raspeig
CNT_001471,CLI_001471,2024-02-12,2025-04-09,37.964945,-0.701472,Torrevieja
CNT_001472,CLI_001472,2022-10-15,2023-12-26,38.708914,-0.479732,Alcoy
CNT_001473,CLI_001473,2020-09-15,2021-11-06,38.830059,0.105754,Denia
CNT_001474,CLI_001474,2020-09-23,2021-08-15,38.279681,-0.702583,Elche
CNT_001475,CLI_001475,2023-02-15,2024-02-02,38.257086,-0.670307,Elche
CNT_001476,CLI_001476,2019-07-14,2020-12-12,38.510488,-0.128691,Benidorm
CNT_001477,CLI_001477,2017-12-05,2019-07-27,38.389456,-0.515041,San Vicente del Raspeig
CNT_001478,CLI_001478,2019-08-03,2019-10-10,38.684251,-0.473287,Alcoy
CNT_001479,CLI_001479,2022-02-25,2023-08-13,38.396707,-0.512625,San Vicente del Raspeig
CNT_001480,CLI_001480,2015-10-28,2017-04-12,38.239311,-0.689554,Elche
CNT_001481,CLI_001481,2015-10-15,2017-05-03,38.407412,-0.525139,San Vicente del Raspeig
CNT_001482,CLI_001482,2017-02-24,2018-02-04,38.342923,-0.481332,Alicante
CNT_001483,CLI_001483,2021-05-05,2022-10-12,37.975503,-0.69938,Torrevieja
CNT_001484,CLI_001484,2022-10-09,2023-03-04,38.361597,-0.468327,Alicante
CNT_001485,CLI_001485,2023-07-31,2024-08-05,38.286706,-0.699185,Elche
CNT_001486,CLI_001486,2024-12-16,2025-09-11,38.265058,-0.709344,Elche
CNT_001487,CLI_001487,2022-03-13,2024-02-27,38.248534,-0.673958,Elche
CNT_001488,CLI_001488,2018-06-19,2019-10-06,38.512912,-0.146303,Benidorm
CNT_001489,CLI_001489,2023-03-03,2024-07-31,38.250407,-0.707595,Elche
CNT_001490,CLI_001490,2019-12-11,2021-02-23,38.251921,-0.67569,Elche
CNT_001491,CLI_001491,2021-07-29,2023-05-12,38.347876,-0.473112,Alicante
CNT_001492,CLI_001492,2019-12-25,2020-11-16,38.257907,-0.699353,Elche
CNT_001493,CLI_001493,2023-04-04,2023-06-24,38.362398,-0.474725,Alicante
CNT_001494,CLI_001494,2015-03-12,2016-02-08,38.329875,-0.476515,Alicante
CNT_001495,CLI_001495,2017-04-14,2018-02-25,38.083659,-0.974833,Orihuela
CNT_001496,CLI_001496,2021-09-26,2023-08-20,38.548408,-0.135491,Benidorm
CNT_001497,CLI_001497,2016-09-03,2017-01-28,38.091637,-0.91217,Orihuela
CNT_001498,CLI_001498,2023-07-30,2024-10-25,38.264179,-0.712805,Elche
CNT_001499,CLI_001499,2022-04-16,2024-02-21,38.252257,-0.705303,Elche
CNT_001500,CLI_001500,2024-08-24,2025-04-19,38.471101,-0.798299,Elda
CNT_001501,CLI_001501,2018-11-17,2019-04-22,37.963389,-0.683766,Torrevieja
CNT_001502,CLI_001502,2022-01-20,2022-12-08,38.253598,-0.711129,Elche
CNT_001503,CLI_001503,2018-08-21,2020-02-20,38.364092,-0.468831,Alicante
CNT_001504,CLI_001504,2015-07-10,2016-03-17,38.260618,-0.693959,Elche
CNT_001505,CLI_001505,2019-10-14,2020-01-28,38.235805,-0.681282,Elche
CNT_001506,CLI_001506,2020-10-26,2021-10-28,38.3044,-0.721421,Elche
CNT_001507,CLI_001507,2019-05-01,2020-02-29,37.984459,-0.688326,Torrevieja
CNT_001508,CLI_001508,2019-06-17,2019-11-10,37.953375,-0.686263,Torrevieja
CNT_001509,CLI_001509,2017-06-07,2018-04-24,38.075963,-0.935387,Orihuela
CNT_001510,CLI_001510,2024-11-05,2025-09-01,38.699731,-0.482919,Alcoy
CNT_001511,CLI_001511,2024-03-26,2025-07-15,38.416755,-0.514312,San Vicente del Raspeig
CNT_001512,CLI_001512,2023-03-16,2023-09-18,38.520903,-0.117063,Benidorm
CNT_001513,CLI_001513,2015-01-17,2016-09-09,38.648712,-0.878066,Villena
CNT_001514,CLI_001514,2017-03-25,2017-10-24,38.380187,-0.493272,Alicante
CNT_001515,CLI_001515,2019-05-17,2020-08-12,38.329484,-0.494298,Alicante
CNT_001516,CLI_001516,2021-10-17,2023-09-02,38.338262,-0.41519,Alicante
CNT_001517,CLI_001517,2017-12-02,2019-11-04,38.064074,-0.953098,Orihuela
CNT_001518,CLI_001518,2023-08-06,2025-04-27,38.837648,0.130864,Denia
CNT_001519,CLI_001519,2024-06-13,2024-07-28,38.344285,-0.512666,Alicante
CNT_001520,CLI_001520,2021-03-09,2021-07-14,38.490496,-0.779897,Petrer
CNT_001521,CLI_001521,2021-02-28,2022-12-05,38.372455,-0.498165,Alicante
CNT_001522,CLI_001522,2020-07-18,2021-06-12,38.476419,-0.778457,Petrer
CNT_001523,CLI_001523,2022-08-05,2023-10-30,38.222219,-0.704194,Elche
CNT_001524,CLI_001524,2015-04-19,2016-03-20,38.344669,-0.498719,Alicante
CNT_001525,CLI_001525,2023-04-04,2024-02-01,38.271958,-0.716326,Elche
CNT_001526,CLI_001526,2015-10-11,2016-07-27,38.351435,-0.452038,Alicante
CNT_001527,CLI_001527,2023-03-08,2023-12-01,38.337033,-0.450405,Alicante
CNT_001528,CLI_001528,2020-05-14,2021-05-10,38.268245,-0.677415,Elche
CNT_001529,CLI_001529,2019-06-18,2019-11-09,38.414485,-0.519012,San Vicente del Raspeig
CNT_001530,CLI_001530,2024-01-10,2024-11-02,37.985571,-0.680531,Torrevieja
CNT_001531,CLI_001531,2017-01-06,2017-02-16,38.257286,-0.709235,Elche
CNT_001532,CLI_001532,2018-02-15,2018-05-28,38.074796,-0.963563,Orihuela
CNT_001533,CLI_001533,2017-07-20,2018-09-28,38.532162,-0.126944,Benidorm
CNT_001534,CLI_001534,2016-08-25,2017-03-20,38.386118,-0.510341,Alicante
CNT_001535,CLI_001535,2018-09-25,2019-07-10,38.261467,-0.720166,Elche
CNT_001536,CLI_001536,2019-12-30,2021-03-03,38.344705,-0.452177,Alicante
CNT_001537,CLI_001537,2024-03-06,2024-12-30,38.333142,-0.433484,Alicante
CNT_001538,CLI_001538,2016-05-05,2018-02-25,38.547388,-0.12658,Benidorm
CNT_001539,CLI_001539,2020-08-28,2022-08-08,38.394196,-0.453339,Alicante
CNT_001540,CLI_001540,2018-04-13,2019-09-10,37.986811,-0.686625,Torrevieja
CNT_001541,CLI_001541,2024-09-10,2026-05-12,38.535193,-0.147352,Benidorm
CNT_001542,CLI_001542,2019-06-30,2019-09-26,38.34612,-0.465696,Alicante
CNT_001543,CLI_001543,2017-03-11,2019-01-11,37.935782,-0.671953,Torrevieja
CNT_001544,CLI_001544,2017-01-29,2017-11-20,38.363829,-0.479208,Alicante
CNT_001545,CLI_001545,2018-03-11,2018-06-23,38.63861,-0.869109,Villena
CNT_001546,CLI_001546,2019-01-26,2019-05-25,38.274924,-0.677131,Elche
CNT_001547,CLI_001547,2023-02-24,2024-08-11,38.387762,-0.537129,San Vicente del Raspeig
CNT_001548,CLI_001548,2021-06-03,2022-06-24,37.97178,-0.696128,Torrevieja
CNT_001549,CLI_001549,2019-02-02,2019-08-04,38.334924,-0.506203,Alicante
CNT_001550,CLI_001550,2016-12-05,2017-08-09,38.105232,-0.942801,Orihuela
CNT_001551,CLI_001551,2017-03-25,2018-08-22,38.632455,-0.879255,Villena
CNT_001552,CLI_001552,2017-03-13,2018-10-03,38.126453,-0.958185,Orihuela
CNT_001553,CLI_001553,2016-01-08,2016-06-15,38.40147,-0.533769,San Vicente del Raspeig
CNT_001554,CLI_001554,2019-01-31,2019-05-06,38.821565,0.101791,Denia
CNT_001555,CLI_001555,2023-02-23,2023-08-15,38.341986,-0.518184,Alicante
CNT_001556,CLI_001556,2023-03-18,2024-04-30,38.328908,-0.47882,Alicante
CNT_001557,CLI_001557,2019-01-01,2019-12-09,38.040912,-0.919554,Orihuela
CNT_001558,CLI_001558,2022-12-01,2024-02-10,38.300688,-0.695319,Elche
CNT_001559,CLI_001559,2023-03-14,2024-05-23,38.487138,-0.773304,Elda
CNT_001560,CLI_001560,2021-10-26,2022-08-28,38.848698,0.12571,Denia
CNT_001561,CLI_001561,2024-08-28,2026-05-25,38.269139,-0.68119,Elche
CNT_001562,CLI_001562,2024-02-02,2025-04-15,38.31065,-0.479133,Alicante
CNT_001563,CLI_001563,2020-12-29,2021-12-07,38.390497,-0.52503,San Vicente del Raspeig
CNT_001564,CLI_001564,2021-09-15,2023-04-16,38.366245,-0.461905,Alicante
CNT_001565,CLI_001565,2017-04-02,2018-01-05,38.383685,-0.53,San Vicente del Raspeig
CNT_001566,CLI_001566,2015-08-10,2016-12-12,38.209801,-0.739715,Elche
CNT_001567,CLI_001567,2022-08-16,2023-10-18,38.531475,-0.125396,Benidorm
CNT_001568,CLI_001568,2023-11-30,2025-10-27,38.341656,-0.509277,Alicante
CNT_001569,CLI_001569,2018-10-19,2020-02-11,38.087511,-0.963743,Orihuela
CNT_001570,CLI_001570,2017-09-20,2019-02-02,38.281527,-0.698295,Elche
CNT_001571,CLI_001571,2018-04-26,2020-02-28,37.990177,-0.683912,Torrevieja
CNT_001572,CLI_001572,2020-11-30,2022-07-11,38.351669,-0.516302,Alicante
CNT_001573,CLI_001573,2018-04-19,2019-07-26,38.712746,-0.471414,Alcoy
CNT_001574,CLI_001574,2023-12-15,2025-04-03,38.460472,-0.780206,Elda
CNT_001575,CLI_001575,2020-04-09,2020-08-19,38.357815,-0.509209,Alicante
CNT_001576,CLI_001576,2023-08-08,2024-07-30,38.360863,-0.449188,Alicante
CNT_001577,CLI_001577,2016-08-20,2018-08-02,38.314211,-0.520004,Alicante
CNT_001578,CLI_001578,2023-01-30,2024-10-21,38.054743,-0.902154,Orihuela
CNT_001579,CLI_001579,2016-04-29,2017-01-29,38.069881,-0.952725,Orihuela
CNT_001580,CLI_001580,2024-07-02,2024-09-27,37.966792,-0.679579,Torrevieja
CNT_001581,CLI_001581,2022-02-11,2022-06-25,38.364035,-0.528301,Alicante
CNT_001582,CLI_001582,2019-07-25,2019-10-31,38.25198,-0.699667,Elche
CNT_001583,CLI_001583,2023-06-09,2024-05-05,38.067673,-0.93993,Orihuela
CNT_001584,CLI_001584,2020-08-12,2021-02-10,38.252044,-0.700196,Elche
CNT_001585,CLI_001585,2019-02-10,2020-08-29,38.411468,-0.443568,Sant Joan d'Alacant
CNT_001586,CLI_001586,2016-10-23,2016-12-26,38.345526,-0.504664,Alicante
CNT_001587,CLI_001587,2020-10-15,2020-11-28,38.532049,-0.117734,Benidorm
CNT_001588,CLI_001588,2022-07-15,2022-11-27,38.26308,-0.697622,Elche
CNT_001589,CLI_001589,2023-09-04,2023-12-16,38.293925,-0.664403,Elche
CNT_001590,CLI_001590,2019-04-04,2020-02-12,38.52521,-0.137618,Benidorm
CNT_001591,CLI_001591,2020-07-12,2022-02-11,38.549986,-0.136518,Benidorm
CNT_001592,CLI_001592,2018-09-03,2019-04-17,38.403294,-0.43116,Sant Joan d'Alacant
CNT_001593,CLI_001593,2020-11-15,2021-09-20,38.34119,-0.521574,Alicante
